station,year,month,day,hour,min,sec,lon,lat,TimeZone
北京,2023,3,20,13,32,0,116.405285,39.904989,8
北京,2023,3,20,13,33,0,116.405285,39.904989,8
北京,2023,3,20,13,34,0,116.405285,39.904989,8
北京,2023,3,20,13,35,0,116.405285,39.904989,8
北京,2023,3,20,13,36,0,116.405285,39.904989,8
北京,2023,3,20,13,37,0,116.405285,39.904989,8
北京,2023,3,20,13,38,0,116.405285,39.904989,8
北京,2023,3,20,13,39,0,116.405285,39.904989,8
北京,2023,3,20,13,40,0,116.405285,39.904989,8
北京,2023,3,20,13,41,0,116.405285,39.904989,8
北京,2023,3,20,13,42,0,116.405285,39.904989,8
北京,2023,3,20,13,43,0,116.405285,39.904989,8
北京,2023,3,20,13,44,0,116.405285,39.904989,8
北京,2023,3,20,13,45,0,116.405285,39.904989,8
北京,2023,3,20,13,46,0,116.405285,39.904989,8
北京,2023,3,20,13,47,0,116.405285,39.904989,8
北京,2023,3,20,13,48,0,116.405285,39.904989,8
北京,2023,3,20,13,49,0,116.405285,39.904989,8
北京,2023,3,20,13,50,0,116.405285,39.904989,8
北京,2023,3,20,13,51,0,116.405285,39.904989,8
北京,2023,3,20,13,52,0,116.405285,39.904989,8
北京,2023,3,20,13,53,0,116.405285,39.904989,8
北京,2023,3,20,13,54,0,116.405285,39.904989,8
北京,2023,3,20,13,55,0,116.405285,39.904989,8
北京,2023,3,20,13,56,0,116.405285,39.904989,8
北京,2023,3,20,13,57,0,116.405285,39.904989,8
北京,2023,3,20,13,58,0,116.405285,39.904989,8
北京,2023,3,20,13,59,0,116.405285,39.904989,8
北京,2023,3,20,14,0,0,116.405285,39.904989,8
北京,2023,3,20,14,1,0,116.405285,39.904989,8
北京,2023,3,20,14,2,0,116.405285,39.904989,8
北京,2023,3,20,14,3,0,116.405285,39.904989,8
北京,2023,3,20,14,4,0,116.405285,39.904989,8
北京,2023,3,20,14,5,0,116.405285,39.904989,8
北京,2023,3,20,14,6,0,116.405285,39.904989,8
北京,2023,3,20,14,7,0,116.405285,39.904989,8
北京,2023,3,20,14,8,0,116.405285,39.904989,8
北京,2023,3,20,14,9,0,116.405285,39.904989,8
北京,2023,3,20,14,10,0,116.405285,39.904989,8
北京,2023,3,20,14,11,0,116.405285,39.904989,8
北京,2023,3,20,14,12,0,116.405285,39.904989,8
北京,2023,3,20,14,13,0,116.405285,39.904989,8
北京,2023,3,20,14,14,0,116.405285,39.904989,8
北京,2023,3,20,14,15,0,116.405285,39.904989,8
北京,2023,3,20,14,16,0,116.405285,39.904989,8
北京,2023,3,20,14,17,0,116.405285,39.904989,8
北京,2023,3,20,14,18,0,116.405285,39.904989,8
北京,2023,3,20,14,19,0,116.405285,39.904989,8
北京,2023,3,20,14,20,0,116.405285,39.904989,8
北京,2023,3,20,14,21,0,116.405285,39.904989,8
北京,2023,3,20,14,22,0,116.405285,39.904989,8
北京,2023,3,20,14,23,0,116.405285,39.904989,8
北京,2023,3,20,14,24,0,116.405285,39.904989,8
北京,2023,3,20,14,25,0,116.405285,39.904989,8
北京,2023,3,20,14,26,0,116.405285,39.904989,8
北京,2023,3,20,14,27,0,116.405285,39.904989,8
北京,2023,3,20,14,28,0,116.405285,39.904989,8
北京,2023,3,20,14,29,0,116.405285,39.904989,8
北京,2023,3,20,14,30,0,116.405285,39.904989,8
北京,2023,3,20,14,31,0,116.405285,39.904989,8
北京,2023,3,20,14,32,0,116.405285,39.904989,8
北京,2023,3,20,14,33,0,116.405285,39.904989,8
北京,2023,3,20,14,34,0,116.405285,39.904989,8
北京,2023,3,20,14,35,0,116.405285,39.904989,8
北京,2023,3,20,14,36,0,116.405285,39.904989,8
北京,2023,3,20,14,37,0,116.405285,39.904989,8
北京,2023,3,20,14,38,0,116.405285,39.904989,8
北京,2023,3,20,14,39,0,116.405285,39.904989,8
北京,2023,3,20,14,40,0,116.405285,39.904989,8
北京,2023,3,20,14,41,0,116.405285,39.904989,8
北京,2023,3,20,14,42,0,116.405285,39.904989,8
北京,2023,3,20,14,43,0,116.405285,39.904989,8
北京,2023,3,20,14,44,0,116.405285,39.904989,8
北京,2023,3,20,14,45,0,116.405285,39.904989,8
北京,2023,3,20,14,46,0,116.405285,39.904989,8
北京,2023,3,20,14,47,0,116.405285,39.904989,8
北京,2023,3,20,14,48,0,116.405285,39.904989,8
北京,2023,3,20,14,49,0,116.405285,39.904989,8
北京,2023,3,20,14,50,0,116.405285,39.904989,8
北京,2023,3,20,14,51,0,116.405285,39.904989,8
北京,2023,3,20,14,52,0,116.405285,39.904989,8
北京,2023,3,20,14,53,0,116.405285,39.904989,8
北京,2023,3,20,14,54,0,116.405285,39.904989,8
北京,2023,3,20,14,55,0,116.405285,39.904989,8
北京,2023,3,20,14,56,0,116.405285,39.904989,8
北京,2023,3,20,14,57,0,116.405285,39.904989,8
北京,2023,3,20,14,58,0,116.405285,39.904989,8
北京,2023,3,20,14,59,0,116.405285,39.904989,8
北京,2023,3,20,15,0,0,116.405285,39.904989,8
北京,2023,3,20,15,1,0,116.405285,39.904989,8
北京,2023,3,20,15,2,0,116.405285,39.904989,8
北京,2023,3,20,15,3,0,116.405285,39.904989,8
北京,2023,3,20,15,4,0,116.405285,39.904989,8
北京,2023,3,20,15,5,0,116.405285,39.904989,8
北京,2023,3,20,15,6,0,116.405285,39.904989,8
北京,2023,3,20,15,7,0,116.405285,39.904989,8
北京,2023,3,20,15,8,0,116.405285,39.904989,8
北京,2023,3,20,15,9,0,116.405285,39.904989,8
北京,2023,3,20,15,10,0,116.405285,39.904989,8
北京,2023,3,20,15,11,0,116.405285,39.904989,8
北京,2023,3,20,15,12,0,116.405285,39.904989,8
北京,2023,3,20,15,13,0,116.405285,39.904989,8
北京,2023,3,20,15,14,0,116.405285,39.904989,8
北京,2023,3,20,15,15,0,116.405285,39.904989,8
北京,2023,3,20,15,16,0,116.405285,39.904989,8
北京,2023,3,20,15,17,0,116.405285,39.904989,8
北京,2023,3,20,15,18,0,116.405285,39.904989,8
北京,2023,3,20,15,19,0,116.405285,39.904989,8
北京,2023,3,20,15,20,0,116.405285,39.904989,8
北京,2023,3,20,15,21,0,116.405285,39.904989,8
北京,2023,3,20,15,22,0,116.405285,39.904989,8
北京,2023,3,20,15,23,0,116.405285,39.904989,8
北京,2023,3,20,15,24,0,116.405285,39.904989,8
北京,2023,3,20,15,25,0,116.405285,39.904989,8
北京,2023,3,20,15,26,0,116.405285,39.904989,8
北京,2023,3,20,15,27,0,116.405285,39.904989,8
北京,2023,3,20,15,28,0,116.405285,39.904989,8
北京,2023,3,20,15,29,0,116.405285,39.904989,8
北京,2023,3,20,15,30,0,116.405285,39.904989,8
北京,2023,3,20,15,31,0,116.405285,39.904989,8
北京,2023,3,20,15,32,0,116.405285,39.904989,8
北京,2023,3,20,15,33,0,116.405285,39.904989,8
北京,2023,3,20,15,34,0,116.405285,39.904989,8
北京,2023,3,20,15,35,0,116.405285,39.904989,8
北京,2023,3,20,15,36,0,116.405285,39.904989,8
北京,2023,3,20,15,37,0,116.405285,39.904989,8
北京,2023,3,20,15,38,0,116.405285,39.904989,8
北京,2023,3,20,15,39,0,116.405285,39.904989,8
北京,2023,3,20,15,40,0,116.405285,39.904989,8
北京,2023,3,20,15,41,0,116.405285,39.904989,8
北京,2023,3,20,15,42,0,116.405285,39.904989,8
北京,2023,3,20,15,43,0,116.405285,39.904989,8
北京,2023,3,20,15,44,0,116.405285,39.904989,8
北京,2023,3,20,15,45,0,116.405285,39.904989,8
北京,2023,3,20,15,46,0,116.405285,39.904989,8
北京,2023,3,20,15,47,0,116.405285,39.904989,8
北京,2023,3,20,15,48,0,116.405285,39.904989,8
北京,2023,3,20,15,49,0,116.405285,39.904989,8
北京,2023,3,20,15,50,0,116.405285,39.904989,8
北京,2023,3,20,15,51,0,116.405285,39.904989,8
北京,2023,3,20,15,52,0,116.405285,39.904989,8
北京,2023,3,20,15,53,0,116.405285,39.904989,8
北京,2023,3,20,15,54,0,116.405285,39.904989,8
北京,2023,3,20,15,55,0,116.405285,39.904989,8
北京,2023,3,20,15,56,0,116.405285,39.904989,8
北京,2023,3,20,15,57,0,116.405285,39.904989,8
北京,2023,3,20,15,58,0,116.405285,39.904989,8
北京,2023,3,20,15,59,0,116.405285,39.904989,8
北京,2023,3,20,16,0,0,116.405285,39.904989,8
北京,2023,3,20,16,1,0,116.405285,39.904989,8
北京,2023,3,20,16,2,0,116.405285,39.904989,8
北京,2023,3,20,16,3,0,116.405285,39.904989,8
北京,2023,3,20,16,4,0,116.405285,39.904989,8
北京,2023,3,20,16,5,0,116.405285,39.904989,8
北京,2023,3,20,16,6,0,116.405285,39.904989,8
北京,2023,3,20,16,7,0,116.405285,39.904989,8
北京,2023,3,20,16,8,0,116.405285,39.904989,8
北京,2023,3,20,16,9,0,116.405285,39.904989,8
北京,2023,3,20,16,10,0,116.405285,39.904989,8
北京,2023,3,20,16,11,0,116.405285,39.904989,8
北京,2023,3,20,16,12,0,116.405285,39.904989,8
北京,2023,3,20,16,13,0,116.405285,39.904989,8
北京,2023,3,20,16,14,0,116.405285,39.904989,8
北京,2023,3,20,16,15,0,116.405285,39.904989,8
北京,2023,3,20,16,16,0,116.405285,39.904989,8
北京,2023,3,20,16,17,0,116.405285,39.904989,8
北京,2023,3,20,16,18,0,116.405285,39.904989,8
北京,2023,3,20,16,19,0,116.405285,39.904989,8
北京,2023,3,20,16,20,0,116.405285,39.904989,8
北京,2023,3,20,16,21,0,116.405285,39.904989,8
北京,2023,3,20,16,22,0,116.405285,39.904989,8
北京,2023,3,20,16,23,0,116.405285,39.904989,8
北京,2023,3,20,16,24,0,116.405285,39.904989,8
北京,2023,3,20,16,25,0,116.405285,39.904989,8
北京,2023,3,20,16,26,0,116.405285,39.904989,8
北京,2023,3,20,16,27,0,116.405285,39.904989,8
北京,2023,3,20,16,28,0,116.405285,39.904989,8
北京,2023,3,20,16,29,0,116.405285,39.904989,8
北京,2023,3,20,16,30,0,116.405285,39.904989,8
北京,2023,3,20,16,31,0,116.405285,39.904989,8
北京,2023,3,20,16,32,0,116.405285,39.904989,8
北京,2023,3,20,16,33,0,116.405285,39.904989,8
北京,2023,3,20,16,34,0,116.405285,39.904989,8
北京,2023,3,20,16,35,0,116.405285,39.904989,8
北京,2023,3,20,16,36,0,116.405285,39.904989,8
北京,2023,3,20,16,37,0,116.405285,39.904989,8
北京,2023,3,20,16,38,0,116.405285,39.904989,8
北京,2023,3,20,16,39,0,116.405285,39.904989,8
北京,2023,3,20,16,40,0,116.405285,39.904989,8
北京,2023,3,20,16,41,0,116.405285,39.904989,8
北京,2023,3,20,16,42,0,116.405285,39.904989,8
北京,2023,3,20,16,43,0,116.405285,39.904989,8
北京,2023,3,20,16,44,0,116.405285,39.904989,8
北京,2023,3,20,16,45,0,116.405285,39.904989,8
北京,2023,3,20,16,46,0,116.405285,39.904989,8
北京,2023,3,20,16,47,0,116.405285,39.904989,8
北京,2023,3,20,16,48,0,116.405285,39.904989,8
北京,2023,3,20,16,49,0,116.405285,39.904989,8
北京,2023,3,20,16,50,0,116.405285,39.904989,8
北京,2023,3,20,16,51,0,116.405285,39.904989,8
北京,2023,3,20,16,52,0,116.405285,39.904989,8
北京,2023,3,20,16,53,0,116.405285,39.904989,8
北京,2023,3,20,16,54,0,116.405285,39.904989,8
北京,2023,3,20,16,55,0,116.405285,39.904989,8
北京,2023,3,20,16,56,0,116.405285,39.904989,8
北京,2023,3,20,16,57,0,116.405285,39.904989,8
北京,2023,3,20,16,58,0,116.405285,39.904989,8
北京,2023,3,20,16,59,0,116.405285,39.904989,8
北京,2023,3,20,17,0,0,116.405285,39.904989,8
北京,2023,3,20,17,1,0,116.405285,39.904989,8
北京,2023,3,20,17,2,0,116.405285,39.904989,8
北京,2023,3,20,17,3,0,116.405285,39.904989,8
北京,2023,3,20,17,4,0,116.405285,39.904989,8
北京,2023,3,20,17,5,0,116.405285,39.904989,8
北京,2023,3,20,17,6,0,116.405285,39.904989,8
北京,2023,3,20,17,7,0,116.405285,39.904989,8
北京,2023,3,20,17,8,0,116.405285,39.904989,8
北京,2023,3,20,17,9,0,116.405285,39.904989,8
北京,2023,3,20,17,10,0,116.405285,39.904989,8
北京,2023,3,20,17,11,0,116.405285,39.904989,8
北京,2023,3,20,17,12,0,116.405285,39.904989,8
北京,2023,3,20,17,13,0,116.405285,39.904989,8
北京,2023,3,20,17,14,0,116.405285,39.904989,8
北京,2023,3,20,17,15,0,116.405285,39.904989,8
北京,2023,3,20,17,16,0,116.405285,39.904989,8
北京,2023,3,20,17,17,0,116.405285,39.904989,8
北京,2023,3,20,17,18,0,116.405285,39.904989,8
北京,2023,3,20,17,19,0,116.405285,39.904989,8
北京,2023,3,20,17,20,0,116.405285,39.904989,8
北京,2023,3,20,17,21,0,116.405285,39.904989,8
北京,2023,3,20,17,22,0,116.405285,39.904989,8
北京,2023,3,20,17,23,0,116.405285,39.904989,8
北京,2023,3,20,17,24,0,116.405285,39.904989,8
北京,2023,3,20,17,25,0,116.405285,39.904989,8
北京,2023,3,20,17,26,0,116.405285,39.904989,8
北京,2023,3,20,17,27,0,116.405285,39.904989,8
北京,2023,3,20,17,28,0,116.405285,39.904989,8
北京,2023,3,20,17,29,0,116.405285,39.904989,8
北京,2023,3,20,17,30,0,116.405285,39.904989,8
北京,2023,3,20,17,31,0,116.405285,39.904989,8
北京,2023,3,20,17,32,0,116.405285,39.904989,8
北京,2023,3,20,17,33,0,116.405285,39.904989,8
北京,2023,3,20,17,34,0,116.405285,39.904989,8
北京,2023,3,20,17,35,0,116.405285,39.904989,8
北京,2023,3,20,17,36,0,116.405285,39.904989,8
北京,2023,3,20,17,37,0,116.405285,39.904989,8
北京,2023,3,20,17,38,0,116.405285,39.904989,8
北京,2023,3,20,17,39,0,116.405285,39.904989,8
北京,2023,3,20,17,40,0,116.405285,39.904989,8
北京,2023,3,20,17,41,0,116.405285,39.904989,8
北京,2023,3,20,17,42,0,116.405285,39.904989,8
北京,2023,3,20,17,43,0,116.405285,39.904989,8
北京,2023,3,20,17,44,0,116.405285,39.904989,8
北京,2023,3,20,17,45,0,116.405285,39.904989,8
北京,2023,3,20,17,46,0,116.405285,39.904989,8
北京,2023,3,20,17,47,0,116.405285,39.904989,8
北京,2023,3,20,17,48,0,116.405285,39.904989,8
北京,2023,3,20,17,49,0,116.405285,39.904989,8
北京,2023,3,20,17,50,0,116.405285,39.904989,8
北京,2023,3,20,17,51,0,116.405285,39.904989,8
北京,2023,3,20,17,52,0,116.405285,39.904989,8
北京,2023,3,20,17,53,0,116.405285,39.904989,8
北京,2023,3,20,17,54,0,116.405285,39.904989,8
北京,2023,3,20,17,55,0,116.405285,39.904989,8
北京,2023,3,20,17,56,0,116.405285,39.904989,8
北京,2023,3,20,17,57,0,116.405285,39.904989,8
北京,2023,3,20,17,58,0,116.405285,39.904989,8
北京,2023,3,20,17,59,0,116.405285,39.904989,8
北京,2023,3,20,18,0,0,116.405285,39.904989,8
北京,2023,3,20,18,1,0,116.405285,39.904989,8
北京,2023,3,20,18,2,0,116.405285,39.904989,8
北京,2023,3,20,18,3,0,116.405285,39.904989,8
北京,2023,3,20,18,4,0,116.405285,39.904989,8
北京,2023,3,20,18,5,0,116.405285,39.904989,8
北京,2023,3,20,18,6,0,116.405285,39.904989,8
北京,2023,3,20,18,7,0,116.405285,39.904989,8
北京,2023,3,20,18,8,0,116.405285,39.904989,8
北京,2023,3,20,18,9,0,116.405285,39.904989,8
北京,2023,3,20,18,10,0,116.405285,39.904989,8
北京,2023,3,20,18,11,0,116.405285,39.904989,8
北京,2023,3,20,18,12,0,116.405285,39.904989,8
北京,2023,3,20,18,13,0,116.405285,39.904989,8
北京,2023,3,20,18,14,0,116.405285,39.904989,8
北京,2023,3,20,18,15,0,116.405285,39.904989,8
北京,2023,3,20,18,16,0,116.405285,39.904989,8
北京,2023,3,20,18,17,0,116.405285,39.904989,8
北京,2023,3,20,18,18,0,116.405285,39.904989,8
北京,2023,3,20,18,19,0,116.405285,39.904989,8
北京,2023,3,20,18,20,0,116.405285,39.904989,8
北京,2023,3,20,18,21,0,116.405285,39.904989,8
北京,2023,3,20,18,22,0,116.405285,39.904989,8
北京,2023,3,20,18,23,0,116.405285,39.904989,8
北京,2023,3,20,18,24,0,116.405285,39.904989,8
北京,2023,3,20,18,25,0,116.405285,39.904989,8
北京,2023,3,20,18,26,0,116.405285,39.904989,8
北京,2023,3,20,18,27,0,116.405285,39.904989,8
北京,2023,3,20,18,28,0,116.405285,39.904989,8
北京,2023,3,20,18,29,0,116.405285,39.904989,8
北京,2023,3,20,18,30,0,116.405285,39.904989,8
北京,2023,3,20,18,31,0,116.405285,39.904989,8
北京,2023,3,20,18,32,0,116.405285,39.904989,8
北京,2023,3,20,18,33,0,116.405285,39.904989,8
北京,2023,3,20,18,34,0,116.405285,39.904989,8
北京,2023,3,20,18,35,0,116.405285,39.904989,8
北京,2023,3,20,18,36,0,116.405285,39.904989,8
北京,2023,3,20,18,37,0,116.405285,39.904989,8
北京,2023,3,20,18,38,0,116.405285,39.904989,8
北京,2023,3,20,18,39,0,116.405285,39.904989,8
北京,2023,3,20,18,40,0,116.405285,39.904989,8
北京,2023,3,20,18,41,0,116.405285,39.904989,8
北京,2023,3,20,18,42,0,116.405285,39.904989,8
北京,2023,3,20,18,43,0,116.405285,39.904989,8
北京,2023,3,20,18,44,0,116.405285,39.904989,8
北京,2023,3,20,18,45,0,116.405285,39.904989,8
北京,2023,3,20,18,46,0,116.405285,39.904989,8
北京,2023,3,20,18,47,0,116.405285,39.904989,8
北京,2023,3,20,18,48,0,116.405285,39.904989,8
北京,2023,3,20,18,49,0,116.405285,39.904989,8
北京,2023,3,20,18,50,0,116.405285,39.904989,8
北京,2023,3,20,18,51,0,116.405285,39.904989,8
北京,2023,3,20,18,52,0,116.405285,39.904989,8
北京,2023,3,20,18,53,0,116.405285,39.904989,8
北京,2023,3,20,18,54,0,116.405285,39.904989,8
北京,2023,3,20,18,55,0,116.405285,39.904989,8
北京,2023,3,20,18,56,0,116.405285,39.904989,8
北京,2023,3,20,18,57,0,116.405285,39.904989,8
北京,2023,3,20,18,58,0,116.405285,39.904989,8
北京,2023,3,20,18,59,0,116.405285,39.904989,8
北京,2023,3,20,19,0,0,116.405285,39.904989,8
北京,2023,3,20,19,1,0,116.405285,39.904989,8
北京,2023,3,20,19,2,0,116.405285,39.904989,8
北京,2023,3,20,19,3,0,116.405285,39.904989,8
北京,2023,3,20,19,4,0,116.405285,39.904989,8
北京,2023,3,20,19,5,0,116.405285,39.904989,8
北京,2023,3,20,19,6,0,116.405285,39.904989,8
北京,2023,3,20,19,7,0,116.405285,39.904989,8
北京,2023,3,20,19,8,0,116.405285,39.904989,8
北京,2023,3,20,19,9,0,116.405285,39.904989,8
北京,2023,3,20,19,10,0,116.405285,39.904989,8
北京,2023,3,20,19,11,0,116.405285,39.904989,8
北京,2023,3,20,19,12,0,116.405285,39.904989,8
北京,2023,3,20,19,13,0,116.405285,39.904989,8
北京,2023,3,20,19,14,0,116.405285,39.904989,8
北京,2023,3,20,19,15,0,116.405285,39.904989,8
北京,2023,3,20,19,16,0,116.405285,39.904989,8
北京,2023,3,20,19,17,0,116.405285,39.904989,8
北京,2023,3,20,19,18,0,116.405285,39.904989,8
北京,2023,3,20,19,19,0,116.405285,39.904989,8
北京,2023,3,20,19,20,0,116.405285,39.904989,8
北京,2023,3,20,19,21,0,116.405285,39.904989,8
北京,2023,3,20,19,22,0,116.405285,39.904989,8
北京,2023,3,20,19,23,0,116.405285,39.904989,8
北京,2023,3,20,19,24,0,116.405285,39.904989,8
北京,2023,3,20,19,25,0,116.405285,39.904989,8
北京,2023,3,20,19,26,0,116.405285,39.904989,8
北京,2023,3,20,19,27,0,116.405285,39.904989,8
北京,2023,3,20,19,28,0,116.405285,39.904989,8
北京,2023,3,20,19,29,0,116.405285,39.904989,8
北京,2023,3,20,19,30,0,116.405285,39.904989,8
北京,2023,3,20,19,31,0,116.405285,39.904989,8
北京,2023,3,20,19,32,0,116.405285,39.904989,8
北京,2023,3,20,19,33,0,116.405285,39.904989,8
北京,2023,3,20,19,34,0,116.405285,39.904989,8
北京,2023,3,20,19,35,0,116.405285,39.904989,8
北京,2023,3,20,19,36,0,116.405285,39.904989,8
北京,2023,3,20,19,37,0,116.405285,39.904989,8
北京,2023,3,20,19,38,0,116.405285,39.904989,8
北京,2023,3,20,19,39,0,116.405285,39.904989,8
北京,2023,3,20,19,40,0,116.405285,39.904989,8
北京,2023,3,20,19,41,0,116.405285,39.904989,8
北京,2023,3,20,19,42,0,116.405285,39.904989,8
北京,2023,3,20,19,43,0,116.405285,39.904989,8
北京,2023,3,20,19,44,0,116.405285,39.904989,8
北京,2023,3,20,19,45,0,116.405285,39.904989,8
北京,2023,3,20,19,46,0,116.405285,39.904989,8
北京,2023,3,20,19,47,0,116.405285,39.904989,8
北京,2023,3,20,19,48,0,116.405285,39.904989,8
北京,2023,3,20,19,49,0,116.405285,39.904989,8
北京,2023,3,20,19,50,0,116.405285,39.904989,8
北京,2023,3,20,19,51,0,116.405285,39.904989,8
北京,2023,3,20,19,52,0,116.405285,39.904989,8
北京,2023,3,20,19,53,0,116.405285,39.904989,8
北京,2023,3,20,19,54,0,116.405285,39.904989,8
北京,2023,3,20,19,55,0,116.405285,39.904989,8
北京,2023,3,20,19,56,0,116.405285,39.904989,8
北京,2023,3,20,19,57,0,116.405285,39.904989,8
北京,2023,3,20,19,58,0,116.405285,39.904989,8
北京,2023,3,20,19,59,0,116.405285,39.904989,8
北京,2023,3,20,20,0,0,116.405285,39.904989,8
北京,2023,3,20,20,1,0,116.405285,39.904989,8
北京,2023,3,20,20,2,0,116.405285,39.904989,8
北京,2023,3,20,20,3,0,116.405285,39.904989,8
北京,2023,3,20,20,4,0,116.405285,39.904989,8
北京,2023,3,20,20,5,0,116.405285,39.904989,8
北京,2023,3,20,20,6,0,116.405285,39.904989,8
北京,2023,3,20,20,7,0,116.405285,39.904989,8
北京,2023,3,20,20,8,0,116.405285,39.904989,8
北京,2023,3,20,20,9,0,116.405285,39.904989,8
北京,2023,3,20,20,10,0,116.405285,39.904989,8
北京,2023,3,20,20,11,0,116.405285,39.904989,8
北京,2023,3,20,20,12,0,116.405285,39.904989,8
北京,2023,3,20,20,13,0,116.405285,39.904989,8
北京,2023,3,20,20,14,0,116.405285,39.904989,8
北京,2023,3,20,20,15,0,116.405285,39.904989,8
北京,2023,3,20,20,16,0,116.405285,39.904989,8
北京,2023,3,20,20,17,0,116.405285,39.904989,8
北京,2023,3,20,20,18,0,116.405285,39.904989,8
北京,2023,3,20,20,19,0,116.405285,39.904989,8
北京,2023,3,20,20,20,0,116.405285,39.904989,8
北京,2023,3,20,20,21,0,116.405285,39.904989,8
北京,2023,3,20,20,22,0,116.405285,39.904989,8
北京,2023,3,20,20,23,0,116.405285,39.904989,8
北京,2023,3,20,20,24,0,116.405285,39.904989,8
北京,2023,3,20,20,25,0,116.405285,39.904989,8
北京,2023,3,20,20,26,0,116.405285,39.904989,8
北京,2023,3,20,20,27,0,116.405285,39.904989,8
北京,2023,3,20,20,28,0,116.405285,39.904989,8
北京,2023,3,20,20,29,0,116.405285,39.904989,8
北京,2023,3,20,20,30,0,116.405285,39.904989,8
北京,2023,3,20,20,31,0,116.405285,39.904989,8
北京,2023,3,20,20,32,0,116.405285,39.904989,8
北京,2023,3,20,20,33,0,116.405285,39.904989,8
北京,2023,3,20,20,34,0,116.405285,39.904989,8
北京,2023,3,20,20,35,0,116.405285,39.904989,8
北京,2023,3,20,20,36,0,116.405285,39.904989,8
北京,2023,3,20,20,37,0,116.405285,39.904989,8
北京,2023,3,20,20,38,0,116.405285,39.904989,8
北京,2023,3,20,20,39,0,116.405285,39.904989,8
北京,2023,3,20,20,40,0,116.405285,39.904989,8
北京,2023,3,20,20,41,0,116.405285,39.904989,8
北京,2023,3,20,20,42,0,116.405285,39.904989,8
北京,2023,3,20,20,43,0,116.405285,39.904989,8
北京,2023,3,20,20,44,0,116.405285,39.904989,8
北京,2023,3,20,20,45,0,116.405285,39.904989,8
北京,2023,3,20,20,46,0,116.405285,39.904989,8
北京,2023,3,20,20,47,0,116.405285,39.904989,8
北京,2023,3,20,20,48,0,116.405285,39.904989,8
北京,2023,3,20,20,49,0,116.405285,39.904989,8
北京,2023,3,20,20,50,0,116.405285,39.904989,8
北京,2023,3,20,20,51,0,116.405285,39.904989,8
北京,2023,3,20,20,52,0,116.405285,39.904989,8
北京,2023,3,20,20,53,0,116.405285,39.904989,8
北京,2023,3,20,20,54,0,116.405285,39.904989,8
北京,2023,3,20,20,55,0,116.405285,39.904989,8
北京,2023,3,20,20,56,0,116.405285,39.904989,8
北京,2023,3,20,20,57,0,116.405285,39.904989,8
北京,2023,3,20,20,58,0,116.405285,39.904989,8
北京,2023,3,20,20,59,0,116.405285,39.904989,8
